Date,Open,High,Low,Close,Volume
2008-06-16,10.964,11.327,10.657,10.94,49296
2008-06-17,10.719,10.958,10.657,10.663,12053
2008-06-18,10.845,11.096,10.845,10.908,1380
2008-06-19,10.908,10.908,10.538,10.619,1538
2008-06-20,10.783,10.877,10.657,10.877,661
2008-06-23,10.344,10.814,10.043,10.043,165
2008-06-24,10.877,10.877,9.786,9.793,2979
2008-06-25,9.717,10.212,9.717,10.031,1417
2008-06-26,9.874,9.874,9.1212,9.529,8581
2008-06-27,9.768,9.768,9.222,9.529,7680
2008-06-30,9.805,9.805,9.2846,9.2846,939
2008-07-01,9.529,9.529,9.0334,9.3967,102
2008-07-02,9.0334,9.4032,8.777,9.4032,161751
2008-07-03,9.4032,9.4032,9.4032,9.4032,2
2008-07-04,9.0838,9.0838,9.0838,9.0838,15
2008-07-07,8.883,9.2715,8.4066,8.7641,1666
2008-07-08,8.4636,8.6449,8.4567,8.5879,1780
2008-07-09,8.4636,8.4636,8.15,8.2744,100010
2008-07-10,8.0871,8.2744,8.0871,8.0932,7836
2008-07-11,8.15,8.15,7.6603,7.6603,2697
2008-07-14,7.5227,7.6542,7.5227,7.6542,47577
2008-07-15,7.5227,7.5227,6.9022,7.51,3657
2008-07-16,7.2094,7.2094,6.8958,6.9586,6775
2008-07-17,6.8958,6.8958,6.6514,6.8958,8025
2008-07-18,7.2094,7.2094,6.8394,6.8958,5092
2008-07-21,7.084,7.2034,6.3944,6.8958,3977
2008-07-22,6.9774,6.9774,6.9774,6.9774,518
2008-07-23,6.9774,7.2034,6.7705,7.084,8075
2008-07-24,7.2094,7.2094,6.8958,6.9712,7325
2008-07-25,7.1653,7.1653,6.8332,6.8332,4010
2008-07-28,6.7392,6.8958,6.7142,6.8958,7338
2008-07-29,6.8958,6.9336,6.8958,6.9336,2030
2008-07-30,7.084,7.504,7.084,7.504,46285
2008-07-31,7.5167,7.774,7.51,7.7112,5458
2008-08-01,7.83,7.83,7.7045,7.7112,27817
2008-08-04,7.8046,7.8046,7.8046,7.8046,10
2008-08-05,8.0176,8.0176,7.836,7.836,52435
2008-08-06,7.9616,8.0176,7.7859,8.0176,457
2008-08-07,8.0176,8.2744,7.836,8.15,3319
2008-08-08,7.836,8.2693,7.836,8.1059,931
2008-08-11,8.15,8.2123,8.15,8.15,2059
2008-08-12,8.15,8.2123,8.1246,8.2123,1186
2008-08-13,8.2123,8.2744,8.156,8.2744,4149
2008-08-14,8.714,8.758,8.4636,8.758,2513
2008-08-18,8.777,8.777,8.2434,8.4005,3199
2008-08-19,8.9026,8.9026,8.4005,8.5818,7548
2008-08-20,8.4636,8.6949,8.4636,8.4636,683
2008-08-21,8.4005,8.4005,8.4005,8.4005,408
2008-08-22,8.3694,8.3694,8.3694,8.3694,382
2008-08-25,8.5879,9.209,8.2123,8.5257,9333
2008-08-26,8.3505,8.3505,8.2744,8.3375,3399
2008-08-27,8.4636,8.4636,8.1933,8.1933,3791
2008-08-28,8.15,8.15,7.8987,7.9616,2791
2008-08-29,8.0244,8.0244,7.9055,7.9676,1783
2008-09-01,8.0244,8.15,8.0244,8.1433,16743
2008-09-02,8.1186,8.1373,8.1119,8.1373,51390
2008-09-03,8.156,8.156,8.1433,8.15,33098
2008-09-04,8.3315,8.5758,8.2244,8.2244,12736
2008-09-05,8.0804,8.3315,8.0804,8.15,20404
2008-09-08,7.9616,8.15,7.8987,8.1186,8194
2008-09-09,7.9616,7.9616,7.8113,7.8113,1894
2008-09-10,7.9676,7.9676,7.774,7.774,67
2008-09-11,7.5914,7.5914,7.4726,7.4726,3536
2008-09-12,7.5914,7.8614,7.5227,7.5227,1149
2008-09-15,7.2221,7.2408,7.2154,7.2154,3794
2008-09-16,7.1152,7.1466,6.8332,7.1152,3836
2008-09-17,7.2408,7.2408,7.2408,7.2408,6
2008-09-18,6.8958,7.2094,6.8332,7.2094,4475
2008-09-19,7.2655,7.4479,7.1466,7.285,2157
2008-09-22,7.4098,7.7672,7.3036,7.3036,25816
2008-09-23,7.1466,7.1466,6.9336,6.9336,8313
2008-09-24,7.1338,7.1338,6.8332,6.8332,6009
2008-09-25,6.7518,6.7518,6.5198,6.5198,7663
2008-09-26,6.5824,6.8332,6.2878,6.4571,55835
2008-09-29,6.4571,6.4571,6.269,6.2815,34197
2008-09-30,5.9619,6.2815,5.874,5.9619,8208
2008-10-01,6.2627,6.269,6.0557,6.175,11052
2008-10-02,6.1874,6.2627,6.1874,6.2627,256
2008-10-03,6.1436,6.1687,5.9556,6.1687,2885
2008-10-06,5.7487,5.9493,5.7487,5.8302,34370
2008-10-07,5.8302,6.1624,5.8302,5.8302,5981
2008-10-08,5.3288,5.7361,5.3288,5.6734,6941
2008-10-09,5.454,5.5793,5.454,5.5793,655
2008-10-10,5.0842,6.175,4.9275,5.0842,29444
2008-10-13,5.5292,5.5292,5.0842,5.2596,5184
2008-10-14,5.4416,5.6421,5.4416,5.6421,9936
2008-10-15,5.6421,5.6421,5.6421,5.6421,320
2008-10-16,5.0779,5.8239,5.0779,5.454,3631
2008-10-17,5.5606,5.5606,5.0467,5.2659,34893
2008-10-20,5.3789,5.7048,5.1782,5.1782,102288
2008-10-21,5.5669,5.5669,4.7018,4.7394,46965
2008-10-22,4.8272,4.8272,4.2191,4.3821,55285
2008-10-23,4.3883,4.6892,4.031,4.6892,26154
2008-10-24,4.5387,4.5451,4.2691,4.2691,5807
2008-10-27,4.6829,4.6829,4.0121,4.4823,153572
2008-10-28,4.5136,4.5136,4.3883,4.4699,7365
2008-10-29,4.7018,4.7018,4.5136,4.7018,13373
2008-10-30,4.7018,4.7018,4.6389,4.7018,4878
2008-10-31,4.6389,5.0153,4.6389,4.6892,21396
2008-11-03,4.8772,5.3288,4.6955,4.6955,52893
2008-11-04,5.0153,5.0779,4.6389,4.6892,31641
2008-11-05,4.8835,4.8898,4.6767,4.802,2428
2008-11-06,4.7018,4.8648,4.7018,4.8648,6630
2008-11-07,4.8208,4.9839,4.7331,4.9775,3260
2008-11-10,4.9524,5.2032,4.896,5.0779,2975
2008-11-12,5.0153,5.0153,4.7331,4.7331,1739
2008-11-13,4.9462,4.9839,4.7331,4.9775,34758
2008-11-14,4.7645,4.9649,4.7645,4.9649,4826
2008-11-17,4.8898,4.8898,4.8898,4.8898,1835
2008-11-18,4.8835,4.8835,4.6829,4.8208,5989
2008-11-19,4.802,4.8272,4.802,4.8272,2425
2008-11-20,4.6767,4.6829,4.6077,4.6705,42709
2008-11-21,4.6389,4.8835,4.3945,4.5136,66849
2008-11-24,4.6955,4.7582,4.5326,4.7582,5987
2008-11-25,4.7331,4.7331,4.7331,4.7331,15
2008-11-26,4.7331,4.7331,4.6389,4.7018,81136
2008-11-27,4.6955,4.7018,4.6955,4.6955,9718
2008-11-28,4.7018,4.7205,4.5825,4.7205,31598
2008-12-01,4.6955,4.7645,4.6955,4.7018,2385
2008-12-02,4.871,4.871,4.6389,4.6705,4188
2008-12-03,4.8835,4.8835,4.6767,4.6767,347678
2008-12-04,4.7018,4.7331,4.7018,4.7331,17150
2008-12-05,4.6705,4.7018,4.6389,4.6389,17452
2008-12-08,4.7018,4.7018,4.7018,4.7018,17307
2008-12-09,4.6453,4.7018,4.6453,4.6516,18341
2008-12-10,4.7018,4.7018,4.52,4.5451,20858
2008-12-11,4.5451,4.5451,4.5451,4.5451,18302
2008-12-12,4.5764,4.6077,4.4886,4.6077,19974
2008-12-15,4.5451,4.5451,4.4886,4.4886,18224
2008-12-16,4.6077,4.6077,4.4509,4.4886,20269
2008-12-17,4.4509,4.5451,4.3945,4.3945,26964
2008-12-18,4.5451,4.5451,4.3945,4.3945,20025
2008-12-19,4.4823,4.4823,4.3883,4.3883,20948
2008-12-22,4.4823,4.4823,4.4823,4.4823,17887
2008-12-23,4.4448,4.4509,4.0749,4.4448,37618
2008-12-29,4.3883,4.4321,4.3883,4.4321,10858
2008-12-30,4.4509,4.6453,4.4509,4.4823,2468
2008-12-31,4.4509,4.6389,4.3883,4.3883,2462
2009-01-05,4.3883,4.3883,4.3821,4.3883,33372
2009-01-06,4.3883,4.3883,4.3883,4.3883,19052
2009-01-07,4.3883,4.3883,4.2942,4.2942,18159
2009-01-08,4.3883,4.3883,4.2817,4.288,102821
2009-01-09,4.288,4.3883,4.288,4.3883,15338
2009-01-12,4.2379,4.3444,4.2379,4.3444,11472
2009-01-13,4.3256,4.3256,4.2379,4.2379,12704
2009-01-14,4.2817,4.2817,4.2817,4.2817,11249
2009-01-15,4.2817,4.3256,4.2316,4.2316,13562
2009-01-16,4.2505,4.288,4.2316,4.2316,23207
2009-01-19,4.2316,4.2316,4.2002,4.2316,11387
2009-01-20,4.2002,4.2002,4.0749,4.0749,11816
2009-01-21,4.1688,4.1688,3.9182,3.9182,11439
2009-01-22,3.9557,4.0749,3.9494,4.0121,20697
2009-01-23,4.0749,4.0749,4.0749,4.0749,10317
2009-01-26,4.0058,4.0058,3.8242,3.8242,13153
2009-01-27,3.8242,3.8242,3.3666,3.4479,26255
2009-01-28,3.3226,3.5733,3.241,3.5733,13350
2009-01-29,3.4479,3.4479,3.3853,3.3853,11173
2009-01-30,3.4479,3.4479,3.1657,3.2348,11715
2009-02-02,3.2159,3.2285,3.2159,3.2285,10072
2009-02-03,3.2348,3.4418,3.1471,3.4418,11162
2009-02-04,3.354,3.354,3.1345,3.2536,16362
2009-02-05,3.1972,3.2536,3.1847,3.1847,11018
2009-02-06,3.1972,3.2598,3.1972,3.2598,7991
2009-02-09,3.1471,3.1471,2.9463,2.9589,13452
2009-02-10,3.1657,3.2285,3.1345,3.1657,16150
2009-02-11,3.1345,3.1657,3.009,3.009,16742
2009-02-12,3.1345,3.1345,3.0154,3.028,5866
2009-02-13,3.1284,3.1345,3.009,3.009,13183
2009-02-16,3.009,3.009,2.8524,2.8524,19274
2009-02-17,2.8524,2.8524,2.5829,2.5829,10754
2009-02-18,2.5829,2.5829,2.5076,2.5765,20396
2009-02-19,2.633,2.8336,2.6267,2.7584,6615
2009-02-20,2.5765,2.8774,2.5704,2.6956,10088
2009-02-23,2.6956,2.7584,2.6956,2.7584,6739
2009-02-24,2.7584,2.8274,2.7584,2.8274,770
2009-02-25,2.821,2.9778,2.821,2.8837,20654
2009-02-26,2.89,3.0593,2.89,3.0467,4965
2009-02-27,2.8964,3.0467,2.8964,3.0404,2808
2009-03-02,2.8964,3.0593,2.8964,3.0593,6952
2009-03-03,3.1345,3.1345,3.1345,3.1345,9160
2009-03-04,3.1909,3.1972,3.1094,3.1345,10788
2009-03-05,3.2723,3.4354,3.1345,3.2598,17089
2009-03-06,3.2912,3.3226,3.2598,3.3226,84517
2009-03-09,3.3226,3.3226,3.3226,3.3226,2828
2009-03-10,3.3226,3.5921,3.3226,3.542,8475
2009-03-11,3.6987,4.0686,3.6987,3.6987,17134
2009-03-12,3.6987,3.8805,3.6987,3.7677,2153
2009-03-13,3.8867,4.2565,3.8867,4.0372,8484
2009-03-16,4.2565,4.263,4.0121,4.0121,19329
2009-03-17,4.0058,4.0121,3.9996,3.9996,1341
2009-03-18,4.0436,4.0749,3.7615,3.8492,13307
2009-03-19,3.9808,3.9808,3.8177,3.9118,11455
2009-03-20,3.9494,3.9494,3.8805,3.9182,2763
2009-03-23,3.9182,4.1062,3.9182,4.0874,24642
2009-03-24,4.1375,4.1375,4.1062,4.1375,24182
2009-03-25,4.194,4.3444,4.0811,4.1313,16356
2009-03-26,4.3256,4.3256,4.1375,4.1375,12619
2009-03-27,4.0749,4.1375,3.9557,4.0749,7493
2009-03-31,3.9808,4.0749,3.9808,4.0749,6806
2009-04-01,4.0749,4.1375,4.0749,4.1375,140075
2009-04-02,4.263,4.263,4.2316,4.263,57023
2009-04-03,4.3192,4.3192,4.0749,4.263,18671
2009-04-06,4.3256,4.3256,4.263,4.263,27301
2009-04-07,4.3444,4.3444,4.263,4.263,10729
2009-04-08,4.3382,4.3883,4.2002,4.3256,21554
2009-04-09,4.3256,4.5701,4.3256,4.4509,7922
2009-04-14,4.4509,4.5764,4.4509,4.5764,6414
2009-04-15,4.7645,5.2032,4.6265,4.8898,15480
2009-04-16,5.4416,5.4416,4.7081,4.8898,9936
2009-04-17,4.7645,4.7645,4.4823,4.7456,58774
2009-04-20,4.7331,4.7331,4.5451,4.5451,5213
2009-04-21,4.4573,4.8208,4.4573,4.7018,4843
2009-04-22,4.7582,4.7645,4.7018,4.7018,2292
2009-04-23,4.7018,4.9524,4.7018,4.921,2166
2009-04-24,4.8145,5.1405,4.8145,5.1405,21903
2009-04-27,5.1092,5.2973,5.0779,5.0779,13841
2009-04-28,5.3099,5.3099,4.9524,5.0467,23958
2009-04-29,5.1405,5.1405,5.0528,5.0842,8043
2009-04-30,5.0967,5.2032,5.0967,5.2032,9230
2009-05-04,5.2158,5.4728,5.2158,5.3976,43872
2009-05-05,5.3976,5.3976,5.0153,5.3224,34852
2009-05-06,5.1092,5.3161,5.0153,5.1405,10607
2009-05-07,5.3224,5.3224,5.0779,5.0779,776
2009-05-08,5.1092,5.1092,4.8272,4.9335,56409
2009-05-11,4.9775,5.172,4.9524,4.9649,2733
2009-05-12,5.172,5.2973,5.1405,5.2973,7109
2009-05-13,5.2973,5.2973,5.1405,5.2659,425
2009-05-14,5.1405,5.2346,5.0277,5.2346,826
2009-05-15,5.2659,5.2659,5.2032,5.2659,2831
2009-05-18,5.0842,5.1405,5.0842,5.0842,1932
2009-05-19,5.034,5.2032,5.034,5.2032,5501
2009-05-20,5.2032,5.2032,5.2032,5.2032,903
2009-05-21,5.3789,5.3913,5.2032,5.3789,6298
2009-05-22,5.2346,5.3913,5.2346,5.3288,4499
2009-05-25,5.2346,5.2346,5.0904,5.2032,595
2009-05-26,5.0842,5.1092,5.0842,5.0842,7294
2009-05-27,5.1029,5.2659,5.0967,5.2659,1021
2009-05-28,5.2596,5.2596,5.2032,5.2032,917
2009-05-29,5.2032,5.2032,5.1155,5.2032,6891
2009-06-01,5.197,5.2534,5.197,5.2534,230
2009-06-02,5.2848,5.3976,5.2848,5.3288,11100
2009-06-03,5.4917,5.5481,5.4917,5.5481,1030
2009-06-04,5.7988,5.805,5.7674,5.7988,1677
2009-06-05,5.8866,5.9556,5.7674,5.8302,7466
2009-06-08,5.7988,5.7988,5.3288,5.7361,1398
2009-06-09,5.7048,5.7048,5.5481,5.5481,1347
2009-06-10,5.5481,5.7048,5.454,5.7048,403528
2009-06-12,5.3913,5.7361,5.3913,5.7361,654
2009-06-15,5.5731,5.7298,5.5731,5.7298,8696
2009-06-16,5.5919,5.7298,5.5919,5.7298,941
2009-06-17,5.6421,5.6421,5.6107,5.6107,1898
2009-06-18,5.6107,5.6107,5.5167,5.5167,1713
2009-06-19,5.454,5.454,5.454,5.454,5031
2009-06-22,5.454,5.454,5.1029,5.2659,55995
2009-06-23,5.1469,5.4352,5.0467,5.0779,34127
2009-06-24,5.3288,5.3288,5.3288,5.3288,309
2009-06-25,5.3288,5.3913,5.3288,5.3288,597
2009-06-26,5.3913,5.4352,5.3288,5.4352,2093
2009-06-29,5.4854,5.6295,5.454,5.6295,915
2009-06-30,5.6359,5.6421,5.454,5.6359,693
2009-07-01,5.5793,5.5793,5.5793,5.5793,96
2009-07-02,5.5793,5.5793,5.5793,5.5793,49820
2009-07-03,5.5793,5.5793,5.454,5.454,15959
2009-07-06,5.4226,5.454,5.3288,5.3288,15995
2009-07-07,5.3036,5.3036,5.2032,5.2032,123782
2009-07-08,5.2973,5.2973,5.2973,5.2973,41
2009-07-09,5.2973,5.2973,5.2973,5.2973,17547
2009-07-10,5.3224,5.3224,5.172,5.3224,7819
2009-07-13,5.3224,5.3288,5.2032,5.2032,231465
2009-07-14,5.2346,5.2659,5.2032,5.2659,179627
2009-07-15,5.3288,5.3288,5.1405,5.3288,112311
2009-07-16,5.4477,5.4477,5.2659,5.2659,173
2009-07-17,5.3288,5.3288,5.3288,5.3288,3989
2009-07-20,5.3851,5.4854,5.3851,5.4854,2310
2009-07-21,5.3913,5.5292,5.3913,5.454,4038
2009-07-22,5.5229,5.5229,5.5167,5.5167,16885
2009-07-23,5.5292,5.5292,5.4854,5.4854,112296
2009-07-24,5.5229,5.5229,5.4917,5.4917,836
2009-07-27,5.4917,5.5103,5.4226,5.4226,5645
2009-07-28,5.4226,5.429,5.4226,5.429,1786
2009-07-29,5.5167,5.6734,5.4854,5.5229,327170
2009-07-30,5.5229,5.5229,5.4854,5.5167,5951
2009-07-31,5.5793,5.7674,5.5793,5.7298,4979
2009-08-03,5.7361,5.7361,5.7173,5.7298,2549
2009-08-04,5.7361,5.8302,5.7298,5.7674,25520
2009-08-05,5.7925,5.8239,5.5793,5.5793,13210
2009-08-06,5.5167,5.5167,5.3851,5.5167,8429
2009-08-07,5.5793,5.6234,5.479,5.5167,119746
2009-08-10,5.4226,5.6923,5.3976,5.6421,83572
2009-08-11,5.6734,5.8928,5.6734,5.8364,368298
2009-08-12,5.8302,6.0684,5.8302,6.0496,245472
2009-08-13,6.081,6.175,6.0621,6.175,30119
2009-08-14,6.269,6.5761,6.2126,6.2377,6807
2009-08-17,6.2564,6.5134,6.1185,6.5134,21534
2009-08-18,6.3004,6.7016,6.3004,6.5824,4790
2009-08-19,6.5824,6.8958,6.269,6.7705,50646
2009-08-20,6.8332,7.4284,6.8332,7.3978,9810
2009-08-21,7.3724,7.9863,7.3724,7.5855,5150
2009-08-24,7.836,7.8987,7.5855,7.836,6573
2009-08-25,7.774,7.9556,7.6542,7.8614,44869
2009-08-26,7.83,7.8987,7.6797,7.8427,26264
2009-08-27,7.8987,8.0871,7.8987,7.9616,6673
2009-08-28,8.1186,8.5698,8.1186,8.2744,30392
2009-08-31,8.5698,8.6768,8.15,8.6768,4840
2009-09-01,8.6509,8.777,7.7859,8.6509,10707
2009-09-02,8.15,8.15,7.7112,8.15,33251
2009-09-03,7.5541,8.0871,7.5541,8.0871,17963
2009-09-04,8.0176,8.0871,8.0176,8.0871,4014
2009-09-07,8.15,8.3375,8.15,8.3375,1746
2009-09-08,8.3375,8.5257,8.3375,8.3375,5850
2009-09-09,8.3064,8.3375,8.156,8.3375,1572
2009-09-10,8.2434,8.4636,8.2434,8.4636,80084
2009-09-11,8.4636,8.4636,8.15,8.15,7172
2009-09-14,7.8987,7.9616,7.7357,7.7425,34809
2009-09-15,7.7425,8.0244,7.2408,7.5227,7206
2009-09-16,8.0244,8.2123,7.7612,8.2123,15378
2009-09-17,8.2123,8.3375,7.993,7.993,905
2009-09-18,7.993,8.0117,7.993,8.0057,1754
2009-09-21,8.15,8.15,8.15,8.15,1956
2009-09-22,8.15,8.15,7.9362,8.15,1822
2009-09-23,8.0871,8.0871,7.836,7.8427,2645
2009-09-24,7.836,7.836,7.6542,7.6603,1587
2009-09-25,7.6542,7.6542,7.5227,7.5227,4599
2009-09-28,7.836,7.836,7.5294,7.5294,1012
2009-09-29,7.5294,7.774,7.5294,7.774,101553
2009-09-30,7.7672,7.7672,7.5227,7.5481,914
2009-10-01,7.5481,7.7298,7.5481,7.5668,1604
2009-10-02,7.3724,7.6984,7.3724,7.6984,5645
2009-10-05,7.6917,8.15,7.6797,8.1373,21173
2009-10-06,8.1306,8.1306,8.1246,8.1246,836
2009-10-07,8.1433,8.1433,8.1186,8.1186,495
2009-10-08,8.1186,8.1186,7.8046,8.1119,716
2009-10-09,8.1186,8.1186,7.836,8.1119,13052
2009-10-12,8.1119,8.1186,8.1119,8.1119,680
2009-10-13,8.1119,8.1119,7.836,7.8987,161496
2009-10-14,7.8987,7.8987,7.8987,7.8987,689
2009-10-15,7.836,7.8987,7.836,7.8987,129915
2009-10-16,7.8987,8.1119,7.8987,8.1119,1004
2009-10-19,8.0871,8.1119,7.8046,8.0992,1273
2009-10-20,8.1186,8.1186,7.836,7.8427,1242
2009-10-21,8.0176,8.0244,8.0176,8.0244,215
2009-10-22,8.0244,8.0244,7.836,8.0176,316
2009-10-23,8.0244,8.0244,7.9616,7.9616,750
2009-10-26,7.8046,7.9489,7.8046,7.9489,400
2009-10-27,8.771,8.771,7.8113,7.8113,10711
2009-10-28,7.4599,8.1186,7.4599,7.5541,4605
2009-10-29,7.5227,7.5227,7.3036,7.3036,80832
2009-10-30,7.3036,7.3036,6.6827,6.9962,1866
2009-11-02,6.9712,7.5227,6.8958,7.4412,7828
2009-11-03,7.4412,7.6917,7.4412,7.5227,3164
2009-11-04,7.5227,8.0804,7.5227,8.0804,3489
2009-11-05,8.0804,8.0804,7.5227,7.6483,2619
2009-11-06,7.774,7.774,7.4599,7.6169,1311
2009-11-09,7.6169,7.6169,7.4599,7.4599,1367
2009-11-10,7.5167,7.5167,6.9147,7.0212,3766
2009-11-12,7.0526,7.3851,6.7705,6.7705,5666
2009-11-13,6.7768,7.2154,6.6137,7.2094,35235
2009-11-16,6.9272,7.1466,6.9022,6.9586,2097
2009-11-17,6.9022,7.335,6.9022,7.3036,2817
2009-11-18,6.9712,7.2968,6.8332,6.8332,14910
2009-11-19,6.9586,7.2094,6.8019,6.8019,4234
2009-11-20,6.8019,7.0589,6.6012,7.0589,1389
2009-11-23,7.0589,7.0589,6.6263,6.7077,2919
2009-11-24,6.7392,6.7392,6.5323,6.551,3479
2009-11-25,6.5573,6.5824,6.5198,6.5198,4373
2009-11-26,6.5198,6.5198,6.269,6.269,3326
2009-11-27,6.1436,6.1436,5.9242,5.9869,5282
2009-11-30,5.9869,6.0183,5.9556,5.9556,3118
2009-12-01,5.9556,6.0935,5.9242,5.9556,29140
2009-12-02,6.0183,6.081,6.0183,6.081,4499
2009-12-03,5.9681,6.1436,5.9681,6.1436,3437
2009-12-04,6.0496,6.0746,5.9932,5.9993,413110
2009-12-07,6.0183,6.1436,5.9556,6.0183,93234
2009-12-08,6.081,6.1436,5.9743,5.9932,3135
2009-12-09,6.0183,6.1436,6.0183,6.0371,3243
2009-12-10,6.0434,6.0434,6.0183,6.0183,2324
2009-12-11,6.0183,6.0935,6.0183,6.0935,1614
2009-12-14,6.081,6.131,5.5167,5.6923,45101
2009-12-15,5.6923,5.9556,5.6734,5.9556,29098
2009-12-16,5.9556,5.9993,5.7298,5.9556,423071
2009-12-17,5.7863,5.9493,5.7863,5.9493,3237
2009-12-18,6.0496,6.0496,5.9242,5.9242,10441
2009-12-21,5.9242,6.0183,5.7988,6.0183,24172
2009-12-22,6.0183,6.1687,6.0183,6.1687,935
2009-12-23,6.0871,6.0997,5.9556,6.0935,4622
2009-12-28,5.8928,6.1874,5.8928,6.1874,6075
2009-12-29,6.0496,6.1624,6.0434,6.1624,639
2009-12-30,6.0119,6.0119,5.7674,5.7674,9558
2009-12-31,5.78,5.7863,5.78,5.78,4741
2010-01-04,5.805,5.9556,5.805,5.9556,4032
2010-01-05,5.9556,6.081,5.8928,6.081,2857
2010-01-06,5.7863,6.1122,5.7863,6.0244,295
2010-01-07,6.0434,6.081,5.8239,5.8302,2253
2010-01-08,5.8302,5.9556,5.7674,5.9556,30433
2010-01-11,6.0746,6.1436,5.9556,5.9556,77193
2010-01-12,5.899,6.1249,5.899,6.1249,5026
2010-01-13,6.1249,6.1249,6.0183,6.0183,689
2010-01-14,6.0058,6.0058,6.0058,6.0058,3631
2010-01-15,6.0183,6.1687,6.0183,6.1249,35205
2010-01-18,6.1185,6.5385,6.1185,6.3944,80203
2010-01-19,6.4821,6.5824,6.3944,6.4571,255870
2010-01-20,6.4445,6.4571,6.3944,6.4508,66037
2010-01-21,6.4634,6.4634,6.3944,6.4508,5683
2010-01-22,6.269,6.4132,6.0496,6.3881,6448
2010-01-25,6.269,6.269,6.1249,6.1499,5887
2010-01-26,6.081,6.1436,5.8928,6.1185,8053
2010-01-27,6.0183,6.0746,5.9681,5.9681,1985
2010-01-28,6.0997,6.1938,6.081,6.1938,2081
2010-01-29,6.1735,6.1735,6.1419,6.1608,2325
2010-02-02,6.175,6.3818,6.175,6.269,4131
2010-02-03,6.269,6.269,6.0496,6.269,2791
2010-02-04,6.0871,6.269,6.0871,6.269,7954
2010-02-05,6.1436,6.1436,6.1436,6.1436,479
2010-02-08,6.1436,6.269,6.1436,6.1436,4519
2010-02-09,6.0557,6.1812,5.9556,6.1812,3228
2010-02-10,6.1812,6.1812,6.0244,6.0244,4602
2010-02-11,6.0244,6.0244,6.0244,6.0244,7449
2010-02-12,6.081,6.081,6.0244,6.081,2736
2010-02-16,6.0244,6.1687,6.0244,6.1687,654
2010-02-17,6.0496,6.1687,6.0244,6.0244,6396
2010-02-18,6.0244,6.0935,5.9556,6.081,31801
2010-02-19,5.9556,6.0308,5.9556,5.9807,20051
2010-02-22,6.081,6.081,5.9619,5.9681,3775
2010-02-23,5.9556,6.0434,5.9556,5.9619,6698
2010-02-24,5.9619,5.9869,5.9619,5.9619,5631
2010-02-25,5.9681,5.9681,5.9619,5.9619,3764
2010-02-26,5.9619,5.9619,5.9619,5.9619,3145
2010-03-01,5.9681,5.9869,5.78,5.9556,1341
2010-03-02,5.9619,6.0119,5.8364,5.8427,1596
2010-03-03,5.78,5.8302,5.78,5.7863,1440
2010-03-04,5.7925,6.363,5.7863,6.106,20790
2010-03-05,6.0935,6.0935,5.9556,5.9556,4384
2010-03-08,5.9556,6.081,5.9493,5.9556,3782
2010-03-09,5.9619,5.9743,5.9619,5.9743,2392
2010-03-10,5.9743,6.0183,5.9493,5.9493,5479
2010-03-11,5.9619,6.0371,5.9493,6.0371,3051
2010-03-12,6.0371,6.106,5.9556,5.9556,11145
2010-03-15,6.0871,6.0871,5.8928,6.0746,4971
2010-03-16,6.081,6.081,5.9681,5.9681,4535
2010-03-17,6.081,6.5637,6.0746,6.1436,32396
2010-03-18,6.5073,7.8674,6.2062,6.6137,45222
2010-03-19,6.6765,7.335,6.6765,7.084,214437
2010-03-22,7.1152,7.2341,6.4571,6.4696,7065
2010-03-23,6.5198,6.6765,6.3944,6.3944,10826
2010-03-24,6.4884,6.7955,6.4884,6.5951,9803
2010-03-25,6.8019,7.3283,6.8019,7.2094,24192
2010-03-26,7.2722,7.7612,7.2722,7.4599,48528
2010-03-29,7.4599,7.6416,7.122,7.1779,8338
2010-03-30,7.3156,7.4539,6.9084,6.9084,7956
2010-03-31,6.9031,7.1444,6.8969,6.9285,5045
2010-04-01,7.0212,7.1338,6.9272,6.9272,5330
2010-04-06,7.2034,7.6416,7.1466,7.5227,68359
2010-04-07,7.5227,7.5227,7.341,7.3978,33835
2010-04-08,7.4045,7.4045,7.3664,7.3978,5387
2010-04-09,7.5167,7.6356,7.5167,7.6356,92869
2010-04-12,7.6356,8.0745,7.6356,7.9803,83224
2010-04-13,8.0176,8.3694,7.886,8.3634,35403
2010-04-14,8.2693,8.4195,8.0932,8.1807,13334
2010-04-15,8.1807,8.3004,8.1807,8.1933,6763
2010-04-16,8.1911,8.1911,8.0259,8.1403,3051
2010-04-19,7.8165,8.0072,7.8165,7.8165,12196
2010-04-20,7.836,7.836,7.6834,7.7725,78847
2010-04-21,7.7657,8.0259,7.7657,7.836,6342
2010-04-22,7.836,7.9631,7.7725,7.7725,2651
2010-04-23,7.8996,7.8996,7.7089,7.8674,118
2010-04-26,7.8674,7.9631,7.7725,7.7725,3999
2010-04-27,7.9564,7.9564,7.3851,7.8674,2905
2010-04-28,7.6648,7.6775,7.6648,7.6775,3829
2010-04-29,7.6775,7.6775,7.1698,7.6139,4000
2010-04-30,7.6775,7.6775,7.5818,7.6139,4092
2010-05-04,7.6521,7.6521,6.8715,7.0111,67084
2010-05-05,6.9158,7.2968,6.9158,6.9476,56363
2010-05-06,7.1062,7.2841,7.1062,7.1377,6797
2010-05-07,6.9158,7.1377,6.5351,7.1377,7719
2010-05-10,7.3095,7.6139,7.3095,7.6139,6143
2010-05-11,7.2333,7.3216,6.8715,7.2079,13434
